id,subject_type,subject_id,predicate,value,source_id,evidence_status,extracted_by,extractor_run_id,reviewed_by,reviewed_at,valid_from,valid_to,notes
asrt_bulk_01cbc5f221fed549,product,prod_7a974ed97072233c,name,NetFin,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetFin product entry.
asrt_bulk_026e7e5625720e86,product,prod_4862d10385138cf5,open_source_url,https://github.com/d-rec/drec-origin,src_4b7adae0776349b3,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Key Features sections describe generation validation, device management, certificate tokens and eligible mini-grid and solar-home-system devices."
asrt_bulk_0293b34bbe5227e8,organisation,org_3684c370a0486cf0,country_of_origin,BF,src_05e838c776926403,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project heading and summary identify SolarFlow, Burkina Faso and its monitoring, automation and optimisation functions."
asrt_bulk_0345acba39abaadc,product,prod_7a974ed97072233c,lifecycle_status,active,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetFin product entry.
asrt_bulk_03646fd0d00ee190,organisation,org_4ac6c37b6348829f,origin_classification,africa_built,src_75449c38606a534e,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description and Key milestones sections identify the Kenya-based SaaS platform, functions and pilot integrations."
asrt_bulk_03836937e4cfcf87,organisation,org_d48d027ab1a1011c,origin_classification,africa_built,src_8055fc93905afd67,provider_claim_only,ai_assisted_research,batch_001_release_012,kaykluz,2026-08-02,,,Human reviewed. Source locator: Our Solutions / Energypro Marketplace section describes renewable-electricity sourcing and the page identifies South African wheeling operations.
asrt_bulk_03a2ad8824bf4509,product,prod_d52c504a42c601a3,sector_id,sector_generation_storage,src_a9aeffadb63a1fef,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening paragraph states that OSeMOSYS has been used for African Power Pools and other continental, country and village models."
asrt_bulk_03af840c5b28ae20,organisation,org_e6912eb1478e941d,name,Green Innovation Ventures,src_419b4f8f3ed72377,independently_evidenced,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project description names PowerPay and describes monitoring, revenue collection, asset management and energy-use tracking; page reports current use in East Africa."
asrt_bulk_040536394d101b71,organisation,org_6894f264f4bd16ed,country_of_origin,EG,src_09a3d01a3a3a8b9a,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,Human reviewed. Source locator: Homepage headings 'The Complete EV Charging Software Platform' and location section identifying Egypt.
asrt_bulk_0405894fd326afda,product,prod_033fbcf0e9b1c951,organisation_id,org_2744e404ad22d210,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP provides' describes the GEP Explorer and its adjustable least-cost planning parameters.
asrt_bulk_041ba50d0c87290a,product,prod_5a6f083895aef158,access_model,commercial,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_0450257b05844fff,deployment,dep_c12f3d3769ac31c2,customer_disclosure,named,src_4319a4161634cca0,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,Human reviewed. Source locator: Section 'How Does Aspire Use SHYFT Technology?' and the 'Impact Hub & Google Launch Pad' fully deployed project block.
asrt_bulk_0490d4040e5a5415,deployment,dep_c4d486068f0ae346,lifecycle_status,active,src_8ad2a6fd5ad32af1,independently_evidenced,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening two paragraphs identify Growthpoint's South African e-co2 initiative, Fuel Switch partnership and blockchain REC exchange rollout."
asrt_bulk_04a11869850b823b,organisation,org_530820839614a2eb,country_of_origin,US,src_fdebbdff203ee17c,provider_claim_only,ai_assisted_research,batch_001_release_009,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Solution section describing 20 field crews using ArcGIS Survey123 to collect customer, property, meter and equipment information."
asrt_bulk_04ac2d9b6c64a6eb,organisation,org_b5a699ab229742b6,country_of_origin,ZA,src_d129bd0549b7a8a2,provider_claim_only,ai_assisted_research,batch_001_release_007,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening product overview, Data-driven Process and Features sections."
asrt_bulk_04bb229f420adcfb,product,prod_bb8d9737e621ddbf,description,"Cloud platform for real-time monitoring, automation and optimisation of off-grid solar systems.",src_05e838c776926403,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project heading and summary identify SolarFlow, Burkina Faso and its monitoring, automation and optimisation functions."
asrt_bulk_04cc30be6c1484f9,product,prod_6511e9ace503cbaa,organisation_id,org_b4e978f005016067,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinCoRE as the source of projected capital costs.
asrt_bulk_04ef26d99762453e,product,prod_c88c7983f9fcb410,website,https://onsset.readthedocs.io/en/latest/applications.html,src_80750634d4eb4e8f,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: United Nations app subsection describes the interface and results for 54 developing countries in sub-Saharan Africa and Latin America.
asrt_bulk_05324476531448cc,product,prod_4add1d20552ca8e8,website,https://pylonump.com/?lang=en,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Energy Management System'; Contacts section gives the Giza, Egypt address."
asrt_bulk_05e9ec643620bdc9,product,prod_dc72bea09d0725f4,description,"EV-charging application providing a unified wallet, live map, availability and charging history across Egyptian networks.",src_ad5d15b92aa2776d,provider_claim_only,ai_assisted_research,batch_001_release_004,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Homepage 'Now live across Egypt' and feature sections describe the wallet, map, availability and session records."
asrt_bulk_06094907eb75e39c,organisation,org_b4e978f005016067,name,Climate Compatible Growth,src_b0d8da97968bb795,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Article summary and South African case-study paragraph describe the interface, functions and EMP-A 2021 application."
asrt_bulk_060bacad81e14349,organisation,org_a8add2f3b4fe90af,website,https://osemosys.github.io/,src_006b50f09716afd0,provider_claim_only,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening description identifies the software as an open-source, open-data model generator for any geographic subset of the globe."
asrt_bulk_0618e043427845e1,product,prod_7b787a3f1eec1e39,organisation_id,org_9fb06d7319bc6e76,src_2036ee97788b09bc,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,Human reviewed. Source locator: FAQ questions 3 and 9 list Kenya among operating countries and instruct riders to locate swap stations with the Spiro app.
asrt_bulk_06365d773c773a55,product,prod_5ace380c4742b933,name,Elon Smart Water digital platform,src_afd975f932305487,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Introduction: the Elon Smart Water Solution includes hardware, a mobile app and a cloud services platform; About page states the IP and manufacturing are South African."
asrt_bulk_063d233cb0a1990e,organisation,org_b5a699ab229742b6,headquarters_country,ZA,src_33e8d065011165de,provider_claim_only,ai_assisted_research,batch_001_release_002,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Opening overview, Details and Features sections; Output Examples include grid GIS outputs."
asrt_bulk_0640b2fdb7564715,product,prod_5a6f083895aef158,name,Citiq App,src_5d32c0903dfe6e9c,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Sections 'Download the Citiq app' and 'Manage your utilities on the go', plus the statement that the technology is locally built in South Africa."
asrt_bulk_06b79cd01e35f880,organisation,org_99b1e294a6715f25,name,Netelek,src_19cbb51c9737fa08,provider_claim_only,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Launch Platform > NetMaps product entry.
asrt_bulk_06ba2d4f51e3844e,organisation,org_907aa74533dc527b,country_of_origin,US,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_06dc672b1cc97de3,organisation,org_7245d69e568dc70a,headquarters_country,ZA,src_85884b03ae89ab9b,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project at a Glance, Solution, How It Works and Results So Far sections name the platform and describe real-world operator use across sub-Saharan Africa."
asrt_bulk_06f2d4c35faed9f0,deployment,dep_3bf37cad1e299f2e,product_id,prod_65cb59d227c4267f,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming an Energy Management System engineered for dispatching.
asrt_bulk_0776d9427bd635e7,organisation,org_7951c70ccd95064f,origin_classification,africa_built,src_31fdc6b36c19f321,provider_claim_only,ai_assisted_research,batch_001_release_011,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening platform summary; 'The platform'; 'What we meter'; 'How it works'; FAQ; footer address.
asrt_bulk_07961d270e56dab8,product,prod_31c98189497128c4,primary_category_id,cat_emobility_battery_networks,src_0b2d11046a03402c,provider_claim_only,ai_assisted_research,batch_001_release_005,kaykluz,2026-08-02,,,"Human reviewed. Source locator: How It Works and Key Features sections name the web app, station location, IoT health monitoring and dynamic routing; contact section identifies Nairobi."
asrt_bulk_07f245711a078232,product,prod_bc70438d15454ac9,access_model,commercial,src_c7616caa46f7a0c2,provider_claim_only,ai_assisted_research,batch_001_release_013,kaykluz,2026-08-02,,,Human reviewed. Source locator: Opening announcement and ICC technology list naming a Wide Area Monitoring System designed for grid stability.
asrt_bulk_07f3e837eb130278,product,prod_6511e9ace503cbaa,access_model,open_source,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinCoRE as the source of projected capital costs.
asrt_bulk_083a353945c664ca,organisation,org_2744e404ad22d210,origin_classification,public_or_open_infrastructure,src_a6c915fb6879f499,public_source,ai_assisted_research,batch_001_release_010,kaykluz,2026-08-02,,,Human reviewed. Source locator: Paragraph beginning 'The GEP Explorer is complemented' identifies the GEP Toolbox as the input-data component.
asrt_bulk_08614ded776e06f7,product,prod_37d006103d63d180,lifecycle_status,active,src_c884b377e1fc531b,public_source,ai_assisted_research,batch_001_release_006,kaykluz,2026-08-02,,,Human reviewed. Source locator: IMPACCT Framework finance paragraph identifies FinTrack as the source of financing terms.
asrt_bulk_0877be474d375c02,product,prod_4add1d20552ca8e8,name,Energy Management System,src_c70678946460cecc,provider_claim_only,ai_assisted_research,batch_001_release_001,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Products section, 'Energy Management System'; Contacts section gives the Giza, Egypt address."
asrt_bulk_088711824c53928f,product,prod_870e878724216eb1,organisation_id,org_7245d69e568dc70a,src_85884b03ae89ab9b,independently_evidenced,ai_assisted_research,batch_001_release_008,kaykluz,2026-08-02,,,"Human reviewed. Source locator: Project at a Glance, Solution, How It Works and Results So Far sections name the platform and describe real-world operator use across sub-Saharan Africa."
